date,cities,indeed_job_postings_index
2023-07-12,Mansfield,134.49
2023-07-13,Mansfield,134.48
2023-07-14,Mansfield,134.11
2023-07-15,Mansfield,134.02
2023-07-16,Mansfield,133.18
2023-07-17,Mansfield,133.47
2023-07-18,Mansfield,133.11
2023-07-19,Mansfield,133.06
2023-07-20,Mansfield,133.08
2023-07-21,Mansfield,132.99
2023-07-22,Mansfield,132.25
2023-07-23,Mansfield,132.42
2023-07-24,Mansfield,132.42
2023-07-25,Mansfield,133.21
2023-07-26,Mansfield,133.15
2023-07-27,Mansfield,133.1
2023-07-28,Mansfield,132.64
2023-07-29,Mansfield,132.97
2023-07-30,Mansfield,132.95
2023-07-31,Mansfield,133.14
2023-08-01,Mansfield,132.19
2023-08-02,Mansfield,131.92
2023-08-03,Mansfield,131.39
2023-08-04,Mansfield,131.23
2023-08-05,Mansfield,131.32
2023-08-06,Mansfield,131.43
2023-08-07,Mansfield,130.93
2023-08-08,Mansfield,130.96
2023-08-09,Mansfield,130.61
2023-08-10,Mansfield,130.78
2023-08-11,Mansfield,130.51
2023-08-12,Mansfield,129.7
2023-08-13,Mansfield,129.2
2023-08-14,Mansfield,128.86
2023-08-15,Mansfield,128.95
2023-08-16,Mansfield,129.46
2023-08-17,Mansfield,129.18
2023-08-18,Mansfield,129.51
2020-02-01,Middlesbrough,100
2020-02-02,Middlesbrough,99.72
2020-02-03,Middlesbrough,99.53
2020-02-04,Middlesbrough,99.26
2020-02-05,Middlesbrough,99.03
2020-02-06,Middlesbrough,98.62
2020-02-07,Middlesbrough,98.55
2020-02-08,Middlesbrough,98.42
2020-02-09,Middlesbrough,98.3
2020-02-10,Middlesbrough,98.06
2020-02-11,Middlesbrough,97.8
2020-02-12,Middlesbrough,97.53
2020-02-13,Middlesbrough,97.26
2020-02-14,Middlesbrough,96.81
2020-02-15,Middlesbrough,96.06
2020-02-16,Middlesbrough,95.41
2020-02-17,Middlesbrough,95.03
2020-02-18,Middlesbrough,94.96
2020-02-19,Middlesbrough,94.96
2020-02-20,Middlesbrough,95.18
2020-02-21,Middlesbrough,95.45
2020-02-22,Middlesbrough,96.2
2020-02-23,Middlesbrough,96.68
2020-02-24,Middlesbrough,97.15
2020-02-25,Middlesbrough,97.26
2020-02-26,Middlesbrough,97.19
2020-02-27,Middlesbrough,97.09
2020-02-28,Middlesbrough,97.39
2020-02-29,Middlesbrough,97.49
2020-03-01,Middlesbrough,97.78
2020-03-02,Middlesbrough,97.89
2020-03-03,Middlesbrough,98.43
2020-03-04,Middlesbrough,99.13
2020-03-05,Middlesbrough,99.81
2020-03-06,Middlesbrough,100.01
2020-03-07,Middlesbrough,100.29
2020-03-08,Middlesbrough,100.58
2020-03-09,Middlesbrough,100.76
2020-03-10,Middlesbrough,100.4
2020-03-11,Middlesbrough,100.21
2020-03-12,Middlesbrough,99.91
2020-03-13,Middlesbrough,99.7
2020-03-14,Middlesbrough,99.25
2020-03-15,Middlesbrough,98.7
2020-03-16,Middlesbrough,97.96
2020-03-17,Middlesbrough,97.62
2020-03-18,Middlesbrough,97.16
2020-03-19,Middlesbrough,96.45
2020-03-20,Middlesbrough,95.36
2020-03-21,Middlesbrough,93.9
2020-03-22,Middlesbrough,92.49
2020-03-23,Middlesbrough,91.3
2020-03-24,Middlesbrough,89.5
2020-03-25,Middlesbrough,87.22
2020-03-26,Middlesbrough,84.38
2020-03-27,Middlesbrough,81.92
2020-03-28,Middlesbrough,79.74
2020-03-29,Middlesbrough,77.72
2020-03-30,Middlesbrough,75.74
2020-03-31,Middlesbrough,74.01
2020-04-01,Middlesbrough,72.14
2020-04-02,Middlesbrough,71.28
2020-04-03,Middlesbrough,70.08
2020-04-04,Middlesbrough,69.34
2020-04-05,Middlesbrough,68.42
2020-04-06,Middlesbrough,67.5
2020-04-07,Middlesbrough,66.45
2020-04-08,Middlesbrough,65.71
2020-04-09,Middlesbrough,64.49
2020-04-10,Middlesbrough,63.63
2020-04-11,Middlesbrough,62.43
2020-04-12,Middlesbrough,61.21
2020-04-13,Middlesbrough,60.17
2020-04-14,Middlesbrough,59.26
2020-04-15,Middlesbrough,58.38
2020-04-16,Middlesbrough,57.79
2020-04-17,Middlesbrough,57.11
2020-04-18,Middlesbrough,56.53
2020-04-19,Middlesbrough,56.06
2020-04-20,Middlesbrough,55.41
2020-04-21,Middlesbrough,54.92
2020-04-22,Middlesbrough,54.57
2020-04-23,Middlesbrough,54.42
2020-04-24,Middlesbrough,54.38
2020-04-25,Middlesbrough,54.38
2020-04-26,Middlesbrough,54.29
2020-04-27,Middlesbrough,54.45
2020-04-28,Middlesbrough,54.89
2020-04-29,Middlesbrough,55.13
2020-04-30,Middlesbrough,55.2
2020-05-01,Middlesbrough,55.16
2020-05-02,Middlesbrough,54.59
2020-05-03,Middlesbrough,54.56
2020-05-04,Middlesbrough,54.58
2020-05-05,Middlesbrough,54.07
2020-05-06,Middlesbrough,53.45
2020-05-07,Middlesbrough,52.93
2020-05-08,Middlesbrough,52.57
2020-05-09,Middlesbrough,52.76
2020-05-10,Middlesbrough,52.54
2020-05-11,Middlesbrough,52.24
2020-05-12,Middlesbrough,52.31
2020-05-13,Middlesbrough,52.68
2020-05-14,Middlesbrough,52.87
2020-05-15,Middlesbrough,51.98
2020-05-16,Middlesbrough,51.22
2020-05-17,Middlesbrough,50.35
2020-05-18,Middlesbrough,49.44
2020-05-19,Middlesbrough,48.49
2020-05-20,Middlesbrough,48.1
2020-05-21,Middlesbrough,47.89
2020-05-22,Middlesbrough,48.16
2020-05-23,Middlesbrough,48.46
2020-05-24,Middlesbrough,48.69
2020-05-25,Middlesbrough,48.94
2020-05-26,Middlesbrough,48.94
2020-05-27,Middlesbrough,48.57
2020-05-28,Middlesbrough,48.08
2020-05-29,Middlesbrough,48.16
2020-05-30,Middlesbrough,48.19
2020-05-31,Middlesbrough,48.5
2020-06-01,Middlesbrough,48.76
2020-06-02,Middlesbrough,49.14
2020-06-03,Middlesbrough,49.26
2020-06-04,Middlesbrough,49.5
2020-06-05,Middlesbrough,49.88
2020-06-06,Middlesbrough,50.31
2020-06-07,Middlesbrough,50.47
2020-06-08,Middlesbrough,50.62
2020-06-09,Middlesbrough,50.93
2020-06-10,Middlesbrough,51.27
2020-06-11,Middlesbrough,51.25
2020-06-12,Middlesbrough,51.18
2020-06-13,Middlesbrough,50.97
2020-06-14,Middlesbrough,50.81
2020-06-15,Middlesbrough,50.66
2020-06-16,Middlesbrough,50.29
2020-06-17,Middlesbrough,50.24
2020-06-18,Middlesbrough,50.55
2020-06-19,Middlesbrough,50.87
2020-06-20,Middlesbrough,51.25
2020-06-21,Middlesbrough,51.7
2020-06-22,Middlesbrough,52.26
2020-06-23,Middlesbrough,53.04
2020-06-24,Middlesbrough,53.49
2020-06-25,Middlesbrough,53.84
2020-06-26,Middlesbrough,54.1
2020-06-27,Middlesbrough,54.34
2020-06-28,Middlesbrough,54.6
2020-06-29,Middlesbrough,54.74
2020-06-30,Middlesbrough,54.72
2020-07-01,Middlesbrough,54.23
2020-07-02,Middlesbrough,53.56
2020-07-03,Middlesbrough,53.47
2020-07-04,Middlesbrough,53.64
2020-07-05,Middlesbrough,53.76
2020-07-06,Middlesbrough,53.87
2020-07-07,Middlesbrough,54.16
2020-07-08,Middlesbrough,54.95
2020-07-09,Middlesbrough,56.05
2020-07-10,Middlesbrough,56.79
2020-07-11,Middlesbrough,57.18
2020-07-12,Middlesbrough,57.75
2020-07-13,Middlesbrough,58.42
2020-07-14,Middlesbrough,59.03
2020-07-15,Middlesbrough,59.41
2020-07-16,Middlesbrough,59.62
2020-07-17,Middlesbrough,59.64
2020-07-18,Middlesbrough,60.12
2020-07-19,Middlesbrough,60.43
2020-07-20,Middlesbrough,60.71
2020-07-21,Middlesbrough,60.93
2020-07-22,Middlesbrough,61.66
2020-07-23,Middlesbrough,62.56
2020-07-24,Middlesbrough,63.48
2020-07-25,Middlesbrough,64.21
2020-07-26,Middlesbrough,64.96
2020-07-27,Middlesbrough,65.76
2020-07-28,Middlesbrough,66.72
2020-07-29,Middlesbrough,67.24
2020-07-30,Middlesbrough,67.55
2020-07-31,Middlesbrough,67.83
2020-08-01,Middlesbrough,67.52
2020-08-02,Middlesbrough,67.17
2020-08-03,Middlesbrough,66.72
2020-08-04,Middlesbrough,66.16
2020-08-05,Middlesbrough,65.85
2020-08-06,Middlesbrough,65.72
2020-08-07,Middlesbrough,65.55
2020-08-08,Middlesbrough,65.91
2020-08-09,Middlesbrough,66.39
2020-08-10,Middlesbrough,66.82
2020-08-11,Middlesbrough,67.29
2020-08-12,Middlesbrough,67.58
2020-08-13,Middlesbrough,67.89
2020-08-14,Middlesbrough,68.03
2020-08-15,Middlesbrough,68.03
2020-08-16,Middlesbrough,67.92
2020-08-17,Middlesbrough,67.93
2020-08-18,Middlesbrough,67.9
2020-08-19,Middlesbrough,67.98
2020-08-20,Middlesbrough,67.85
2020-08-21,Middlesbrough,67.88
2020-08-22,Middlesbrough,68.19
2020-08-23,Middlesbrough,68.54
2020-08-24,Middlesbrough,68.8
2020-08-25,Middlesbrough,69.29
2020-08-26,Middlesbrough,69.87
2020-08-27,Middlesbrough,70.43
2020-08-28,Middlesbrough,70.81
2020-08-29,Middlesbrough,71.08
2020-08-30,Middlesbrough,71.38
2020-08-31,Middlesbrough,71.72
2020-09-01,Middlesbrough,71.62
2020-09-02,Middlesbrough,71.28
2020-09-03,Middlesbrough,71.31
2020-09-04,Middlesbrough,71.63
2020-09-05,Middlesbrough,71.68
2020-09-06,Middlesbrough,71.79
2020-09-07,Middlesbrough,71.79
2020-09-08,Middlesbrough,72.07
2020-09-09,Middlesbrough,72.7
2020-09-10,Middlesbrough,73.25
2020-09-11,Middlesbrough,73.89
2020-09-12,Middlesbrough,74.43
2020-09-13,Middlesbrough,74.77
2020-09-14,Middlesbrough,75.17
2020-09-15,Middlesbrough,75.54
2020-09-16,Middlesbrough,75.58
2020-09-17,Middlesbrough,75.66
2020-09-18,Middlesbrough,75.65
2020-09-19,Middlesbrough,76
2020-09-20,Middlesbrough,76.42
2020-09-21,Middlesbrough,76.71
2020-09-22,Middlesbrough,77.05
2020-09-23,Middlesbrough,77.75
2020-09-24,Middlesbrough,78.26
2020-09-25,Middlesbrough,78.73
2020-09-26,Middlesbrough,78.98
2020-09-27,Middlesbrough,79.19
2020-09-28,Middlesbrough,79.75
2020-09-29,Middlesbrough,80.31
2020-09-30,Middlesbrough,80.57
2020-10-01,Middlesbrough,80.59
2020-10-02,Middlesbrough,80.64
2020-10-03,Middlesbrough,80.98
2020-10-04,Middlesbrough,81.25
2020-10-05,Middlesbrough,81.22
2020-10-06,Middlesbrough,81.27
2020-10-07,Middlesbrough,81.45
2020-10-08,Middlesbrough,82.02
2020-10-09,Middlesbrough,82.78
2020-10-10,Middlesbrough,83.33
2020-10-11,Middlesbrough,84.1
2020-10-12,Middlesbrough,84.86
2020-10-13,Middlesbrough,85.27
2020-10-14,Middlesbrough,85.85
2020-10-15,Middlesbrough,86.42
2020-10-16,Middlesbrough,86.65
2020-10-17,Middlesbrough,87.1
2020-10-18,Middlesbrough,87.23
2020-10-19,Middlesbrough,87.45
2020-10-20,Middlesbrough,87.62
2020-10-21,Middlesbrough,87.73
2020-10-22,Middlesbrough,87.68
2020-10-23,Middlesbrough,87.64
2020-10-24,Middlesbrough,87.39
2020-10-25,Middlesbrough,87.29
2020-10-26,Middlesbrough,87.25
2020-10-27,Middlesbrough,87.67
2020-10-28,Middlesbrough,88.13
2020-10-29,Middlesbrough,88.43
2020-10-30,Middlesbrough,88.71
2020-10-31,Middlesbrough,88.91
2020-11-01,Middlesbrough,88.71
2020-11-02,Middlesbrough,88.42
2020-11-03,Middlesbrough,87.86
2020-11-04,Middlesbrough,87.07
2020-11-05,Middlesbrough,86.64
2020-11-06,Middlesbrough,86.26
2020-11-07,Middlesbrough,86.01
2020-11-08,Middlesbrough,86.2
2020-11-09,Middlesbrough,86.21
2020-11-10,Middlesbrough,86.44
2020-11-11,Middlesbrough,86.68
2020-11-12,Middlesbrough,86.71
2020-11-13,Middlesbrough,86.66
2020-11-14,Middlesbrough,86.6
2020-11-15,Middlesbrough,86.7
2020-11-16,Middlesbrough,86.75
2020-11-17,Middlesbrough,87.13
2020-11-18,Middlesbrough,87.32
2020-11-19,Middlesbrough,87.47
2020-11-20,Middlesbrough,87.34
2020-11-21,Middlesbrough,87.34
2020-11-22,Middlesbrough,87.04
2020-11-23,Middlesbrough,86.77
2020-11-24,Middlesbrough,85.86
2020-11-25,Middlesbrough,85.35
2020-11-26,Middlesbrough,84.93
2020-11-27,Middlesbrough,85.18
2020-11-28,Middlesbrough,85.66
2020-11-29,Middlesbrough,86.16
2020-11-30,Middlesbrough,86.98
2020-12-01,Middlesbrough,87.74
2020-12-02,Middlesbrough,88.27
2020-12-03,Middlesbrough,89.01
2020-12-04,Middlesbrough,89.66
2020-12-05,Middlesbrough,90.16
2020-12-06,Middlesbrough,90.74
2020-12-07,Middlesbrough,91.28
2020-12-08,Middlesbrough,92.29
2020-12-09,Middlesbrough,93.33
2020-12-10,Middlesbrough,94.08
2020-12-11,Middlesbrough,94.69
2020-12-12,Middlesbrough,95.05
2020-12-13,Middlesbrough,95.54
2020-12-14,Middlesbrough,95.9
2020-12-15,Middlesbrough,96
2020-12-16,Middlesbrough,96.13
2020-12-17,Middlesbrough,96.65
2020-12-18,Middlesbrough,97.24
2020-12-19,Middlesbrough,97.95
2020-12-20,Middlesbrough,98.61
2020-12-21,Middlesbrough,99.29
2020-12-22,Middlesbrough,100.05
2020-12-23,Middlesbrough,100.97
2020-12-24,Middlesbrough,101.59
2020-12-25,Middlesbrough,101.7
2020-12-26,Middlesbrough,101.56
2020-12-27,Middlesbrough,101.48
2020-12-28,Middlesbrough,101.59
2020-12-29,Middlesbrough,101.23
2020-12-30,Middlesbrough,100.56
2020-12-31,Middlesbrough,99.67
2021-01-01,Middlesbrough,98.59
2021-01-02,Middlesbrough,97.19
2021-01-03,Middlesbrough,95.25
2021-01-04,Middlesbrough,92.61
2021-01-05,Middlesbrough,90.2
2021-01-06,Middlesbrough,88.3
2021-01-07,Middlesbrough,86.59
2021-01-08,Middlesbrough,85.67
2021-01-09,Middlesbrough,85.2
2021-01-10,Middlesbrough,84.93
2021-01-11,Middlesbrough,85.17
2021-01-12,Middlesbrough,85.81
2021-01-13,Middlesbrough,86.51
2021-01-14,Middlesbrough,87.35
2021-01-15,Middlesbrough,87.88
2021-01-16,Middlesbrough,88.38
2021-01-17,Middlesbrough,89.05
2021-01-18,Middlesbrough,89.7
2021-01-19,Middlesbrough,90.12
2021-01-20,Middlesbrough,90.32
2021-01-21,Middlesbrough,90.27
2021-01-22,Middlesbrough,90.43
2021-01-23,Middlesbrough,90.51
2021-01-24,Middlesbrough,90.66
2021-01-25,Middlesbrough,90.41
2021-01-26,Middlesbrough,90.12
2021-01-27,Middlesbrough,89.76
2021-01-28,Middlesbrough,89.44
2021-01-29,Middlesbrough,89.07
2021-01-30,Middlesbrough,88.81
2021-01-31,Middlesbrough,88.49
2021-02-01,Middlesbrough,88.24
2021-02-02,Middlesbrough,88.17
2021-02-03,Middlesbrough,88
2021-02-04,Middlesbrough,87.82
2021-02-05,Middlesbrough,87.77
2021-02-06,Middlesbrough,87.58
2021-02-07,Middlesbrough,87.25
2021-02-08,Middlesbrough,87.19
2021-02-09,Middlesbrough,86.94
2021-02-10,Middlesbrough,86.72
2021-02-11,Middlesbrough,86.56
2021-02-12,Middlesbrough,86.08
2021-02-13,Middlesbrough,86.04
2021-02-14,Middlesbrough,86.2
2021-02-15,Middlesbrough,86.41
2021-02-16,Middlesbrough,86.54
2021-02-17,Middlesbrough,86.57
2021-02-18,Middlesbrough,86.74
2021-02-19,Middlesbrough,87.3
2021-02-20,Middlesbrough,87.61
2021-02-21,Middlesbrough,87.78
2021-02-22,Middlesbrough,87.81
2021-02-23,Middlesbrough,88.12
2021-02-24,Middlesbrough,88.61
2021-02-25,Middlesbrough,89.15
2021-02-26,Middlesbrough,89.51
2021-02-27,Middlesbrough,89.9
2021-02-28,Middlesbrough,90.27
2021-03-01,Middlesbrough,90.62
2021-03-02,Middlesbrough,91
2021-03-03,Middlesbrough,91.67
2021-03-04,Middlesbrough,92.33
2021-03-05,Middlesbrough,93.22
2021-03-06,Middlesbrough,94.13
2021-03-07,Middlesbrough,95.1
2021-03-08,Middlesbrough,95.83
2021-03-09,Middlesbrough,96.92
2021-03-10,Middlesbrough,97.71
2021-03-11,Middlesbrough,98.49
2021-03-12,Middlesbrough,99.4
2021-03-13,Middlesbrough,100.35
2021-03-14,Middlesbrough,101.24
2021-03-15,Middlesbrough,102.45
2021-03-16,Middlesbrough,103.52
2021-03-17,Middlesbrough,104.16
2021-03-18,Middlesbrough,104.61
2021-03-19,Middlesbrough,104.93
2021-03-20,Middlesbrough,105.65
2021-03-21,Middlesbrough,106.48
2021-03-22,Middlesbrough,106.75
2021-03-23,Middlesbrough,106.7
2021-03-24,Middlesbrough,106.85
2021-03-25,Middlesbrough,107.14
2021-03-26,Middlesbrough,107.31
2021-03-27,Middlesbrough,106.95
2021-03-28,Middlesbrough,106.73
2021-03-29,Middlesbrough,107.26
2021-03-30,Middlesbrough,108.04
2021-03-31,Middlesbrough,109.02
2021-04-01,Middlesbrough,109.16
2021-04-02,Middlesbrough,109.48
2021-04-03,Middlesbrough,109.55
2021-04-04,Middlesbrough,109.69
2021-04-05,Middlesbrough,109.75
2021-04-06,Middlesbrough,108.65
2021-04-07,Middlesbrough,107.5
2021-04-08,Middlesbrough,107.24
2021-04-09,Middlesbrough,106.83
2021-04-10,Middlesbrough,106.57
2021-04-11,Middlesbrough,106.18
2021-04-12,Middlesbrough,105.6
2021-04-13,Middlesbrough,106.25
2021-04-14,Middlesbrough,106.87
2021-04-15,Middlesbrough,107.67
2021-04-16,Middlesbrough,108.45
2021-04-17,Middlesbrough,109.12
2021-04-18,Middlesbrough,110.01
2021-04-19,Middlesbrough,111.52
2021-04-20,Middlesbrough,113.01
2021-04-21,Middlesbrough,114.92
2021-04-22,Middlesbrough,116.92
2021-04-23,Middlesbrough,119.02
2021-04-24,Middlesbrough,121.26
2021-04-25,Middlesbrough,123.34
2021-04-26,Middlesbrough,124.68
2021-04-27,Middlesbrough,125.66
2021-04-28,Middlesbrough,126.71
2021-04-29,Middlesbrough,127.79
2021-04-30,Middlesbrough,128.5
2021-05-01,Middlesbrough,129.43
2021-05-02,Middlesbrough,130
2021-05-03,Middlesbrough,130.81
2021-05-04,Middlesbrough,131.44
2021-05-05,Middlesbrough,131.08
2021-05-06,Middlesbrough,130.43
2021-05-07,Middlesbrough,130.24
2021-05-08,Middlesbrough,129.73
2021-05-09,Middlesbrough,129.24
2021-05-10,Middlesbrough,129.05
2021-05-11,Middlesbrough,129.2
2021-05-12,Middlesbrough,129.96
2021-05-13,Middlesbrough,130.76
2021-05-14,Middlesbrough,131.3
2021-05-15,Middlesbrough,131.99
2021-05-16,Middlesbrough,133.08
2021-05-17,Middlesbrough,133.76
2021-05-18,Middlesbrough,134.34
2021-05-19,Middlesbrough,135.01
2021-05-20,Middlesbrough,135.53
2021-05-21,Middlesbrough,136.45
2021-05-22,Middlesbrough,137.25
2021-05-23,Middlesbrough,137.63
2021-05-24,Middlesbrough,137.76
2021-05-25,Middlesbrough,138.32
2021-05-26,Middlesbrough,138.89
2021-05-27,Middlesbrough,139.38
2021-05-28,Middlesbrough,139.58
2021-05-29,Middlesbrough,140.02
2021-05-30,Middlesbrough,140.92
2021-05-31,Middlesbrough,142
2021-06-01,Middlesbrough,142.36
2021-06-02,Middlesbrough,142.64
2021-06-03,Middlesbrough,143.7
2021-06-04,Middlesbrough,144.97
2021-06-05,Middlesbrough,145.85
2021-06-06,Middlesbrough,146.44
2021-06-07,Middlesbrough,146.78
2021-06-08,Middlesbrough,147.64
2021-06-09,Middlesbrough,148.64
2021-06-10,Middlesbrough,148.48
2021-06-11,Middlesbrough,147.76
2021-06-12,Middlesbrough,146.96
2021-06-13,Middlesbrough,146.44
2021-06-14,Middlesbrough,146.36
2021-06-15,Middlesbrough,146.06
2021-06-16,Middlesbrough,145.52
2021-06-17,Middlesbrough,145.01
2021-06-18,Middlesbrough,145.09
2021-06-19,Middlesbrough,144.97
2021-06-20,Middlesbrough,144.99
2021-06-21,Middlesbrough,145.22
2021-06-22,Middlesbrough,145.44
2021-06-23,Middlesbrough,146.13
2021-06-24,Middlesbrough,146.96
2021-06-25,Middlesbrough,147.3
2021-06-26,Middlesbrough,148.2
2021-06-27,Middlesbrough,148.81
2021-06-28,Middlesbrough,149.49
2021-06-29,Middlesbrough,150.06
2021-06-30,Middlesbrough,149.97
2021-07-01,Middlesbrough,149.88
2021-07-02,Middlesbrough,149.99
2021-07-03,Middlesbrough,150.14
2021-07-04,Middlesbrough,150.04
2021-07-05,Middlesbrough,149.66
2021-07-06,Middlesbrough,148.97
2021-07-07,Middlesbrough,149.21
2021-07-08,Middlesbrough,149.66
2021-07-09,Middlesbrough,150.27
2021-07-10,Middlesbrough,150.52
2021-07-11,Middlesbrough,151.07
2021-07-12,Middlesbrough,151.46
2021-07-13,Middlesbrough,152.37
2021-07-14,Middlesbrough,152.36
2021-07-15,Middlesbrough,153.14
2021-07-16,Middlesbrough,152.93
2021-07-17,Middlesbrough,154
2021-07-18,Middlesbrough,155.12
2021-07-19,Middlesbrough,156.35
2021-07-20,Middlesbrough,157.79
2021-07-21,Middlesbrough,159.58
2021-07-22,Middlesbrough,160.35
2021-07-23,Middlesbrough,162.24
2021-07-24,Middlesbrough,163.51
2021-07-25,Middlesbrough,164.67
2021-07-26,Middlesbrough,166
2021-07-27,Middlesbrough,167.12
2021-07-28,Middlesbrough,167.39
2021-07-29,Middlesbrough,168.2
2021-07-30,Middlesbrough,168.18
2021-07-31,Middlesbrough,167.57
2021-08-01,Middlesbrough,166.59
2021-08-02,Middlesbrough,165.2
2021-08-03,Middlesbrough,163.67
2021-08-04,Middlesbrough,163.06
2021-08-05,Middlesbrough,162.18
2021-08-06,Middlesbrough,162.33
2021-08-07,Middlesbrough,163.02
2021-08-08,Middlesbrough,164.29
2021-08-09,Middlesbrough,165.62
2021-08-10,Middlesbrough,167.09
2021-08-11,Middlesbrough,168.36
2021-08-12,Middlesbrough,169.86
2021-08-13,Middlesbrough,170.48
2021-08-14,Middlesbrough,170.78
2021-08-15,Middlesbrough,170.98
2021-08-16,Middlesbrough,170.74
2021-08-17,Middlesbrough,170.33
2021-08-18,Middlesbrough,170.42
2021-08-19,Middlesbrough,170.02
2021-08-20,Middlesbrough,170.38
2021-08-21,Middlesbrough,171.25
2021-08-22,Middlesbrough,171.99
2021-08-23,Middlesbrough,172.53
2021-08-24,Middlesbrough,173.68
2021-08-25,Middlesbrough,173.6
2021-08-26,Middlesbrough,173.75
2021-08-27,Middlesbrough,173.45
2021-08-28,Middlesbrough,173.13
2021-08-29,Middlesbrough,172.63
2021-08-30,Middlesbrough,173.31
2021-08-31,Middlesbrough,172.57
2021-09-01,Middlesbrough,172.25
2021-09-02,Middlesbrough,171.69
2021-09-03,Middlesbrough,171.21
2021-09-04,Middlesbrough,170.37
2021-09-05,Middlesbrough,169.93
2021-09-06,Middlesbrough,169.18
2021-09-07,Middlesbrough,169.25
2021-09-08,Middlesbrough,169.74
2021-09-09,Middlesbrough,170.24
2021-09-10,Middlesbrough,170.95
2021-09-11,Middlesbrough,171.38
2021-09-12,Middlesbrough,172.1
2021-09-13,Middlesbrough,172.62
2021-09-14,Middlesbrough,172.87
2021-09-15,Middlesbrough,173.13
2021-09-16,Middlesbrough,173.63
2021-09-17,Middlesbrough,173.89
2021-09-18,Middlesbrough,173.62
2021-09-19,Middlesbrough,173.06
2021-09-20,Middlesbrough,172.6
2021-09-21,Middlesbrough,172.19
2021-09-22,Middlesbrough,171.39
2021-09-23,Middlesbrough,170.51
2021-09-24,Middlesbrough,169.23
2021-09-25,Middlesbrough,168.41
2021-09-26,Middlesbrough,167.14
2021-09-27,Middlesbrough,166.23
2021-09-28,Middlesbrough,165.98
2021-09-29,Middlesbrough,166.08
2021-09-30,Middlesbrough,166.63
2021-10-01,Middlesbrough,166.74
2021-10-02,Middlesbrough,167.7
2021-10-03,Middlesbrough,168.35
2021-10-04,Middlesbrough,168.99
2021-10-05,Middlesbrough,169.72
2021-10-06,Middlesbrough,170.25
2021-10-07,Middlesbrough,170.55
2021-10-08,Middlesbrough,171.57
2021-10-09,Middlesbrough,171.5
2021-10-10,Middlesbrough,172.75
2021-10-11,Middlesbrough,173.71
2021-10-12,Middlesbrough,174.29
2021-10-13,Middlesbrough,175.28
2021-10-14,Middlesbrough,176.16
2021-10-15,Middlesbrough,177.08
2021-10-16,Middlesbrough,178.75
2021-10-17,Middlesbrough,179.49
2021-10-18,Middlesbrough,180.09
2021-10-19,Middlesbrough,181.05
2021-10-20,Middlesbrough,181.77
2021-10-21,Middlesbrough,182.72
2021-10-22,Middlesbrough,183.51
2021-10-23,Middlesbrough,183.46
2021-10-24,Middlesbrough,183.64
2021-10-25,Middlesbrough,183.98
2021-10-26,Middlesbrough,184.23
2021-10-27,Middlesbrough,184.48
2021-10-28,Middlesbrough,184.58
2021-10-29,Middlesbrough,184.88
2021-10-30,Middlesbrough,185.52
2021-10-31,Middlesbrough,185.84
2021-11-01,Middlesbrough,185.87
2021-11-02,Middlesbrough,185.36
2021-11-03,Middlesbrough,184.89
2021-11-04,Middlesbrough,184.57
2021-11-05,Middlesbrough,184.27
2021-11-06,Middlesbrough,184.34
2021-11-07,Middlesbrough,184.44
2021-11-08,Middlesbrough,184.15
2021-11-09,Middlesbrough,184.84
2021-11-10,Middlesbrough,185.56
2021-11-11,Middlesbrough,185.78
2021-11-12,Middlesbrough,186.57
2021-11-13,Middlesbrough,187
2021-11-14,Middlesbrough,187.19
2021-11-15,Middlesbrough,187.49
2021-11-16,Middlesbrough,187.24
2021-11-17,Middlesbrough,187.35
2021-11-18,Middlesbrough,187.68
2021-11-19,Middlesbrough,187.06
2021-11-20,Middlesbrough,186.84
2021-11-21,Middlesbrough,187.12
2021-11-22,Middlesbrough,187.51
2021-11-23,Middlesbrough,188.03
2021-11-24,Middlesbrough,187.81
2021-11-25,Middlesbrough,187.71
2021-11-26,Middlesbrough,187.81
2021-11-27,Middlesbrough,188.01
2021-11-28,Middlesbrough,188.26
2021-11-29,Middlesbrough,188.41
2021-11-30,Middlesbrough,188.27
2021-12-01,Middlesbrough,187.89
2021-12-02,Middlesbrough,187.45
