date,state,% gap in trend over last year
2020-10-14,NC,-14.000000000000002
2020-10-15,NC,-13.8
2020-10-16,NC,-13.8
2020-10-17,NC,-13.600000000000001
2020-10-18,NC,-13.5
2020-10-19,NC,-13.4
2020-10-20,NC,-13.700000000000001
2020-10-21,NC,-13.8
2020-10-22,NC,-13.8
2020-10-23,NC,-13.700000000000001
2020-10-24,NC,-13.600000000000001
2020-10-25,NC,-13.5
2020-10-26,NC,-13.3
2020-10-27,NC,-13.200000000000001
2020-10-28,NC,-13.100000000000001
2020-10-29,NC,-13
2020-10-30,NC,-12.7
2020-10-31,NC,-12.6
2020-11-01,NC,-12.5
2020-11-02,NC,-12.5
2020-11-03,NC,-12.6
2020-11-04,NC,-12.5
2020-11-05,NC,-12.4
2020-11-06,NC,-12.5
2020-11-07,NC,-12.4
2020-11-08,NC,-12.2
2020-11-09,NC,-12
2020-11-10,NC,-11.799999999999999
2020-11-11,NC,-11.600000000000001
2020-11-12,NC,-11.3
2020-11-13,NC,-11.1
2020-11-14,NC,-11.1
2020-11-15,NC,-11
2020-11-16,NC,-11.1
2020-11-17,NC,-10.9
2020-11-18,NC,-10.8
2020-11-19,NC,-10.7
2020-11-20,NC,-10.5
2020-11-21,NC,-10.2
2020-11-22,NC,-9.9
2020-11-23,NC,-9.6
2020-11-24,NC,-9.4
2020-11-25,NC,-9.3
2020-11-26,NC,-9.1
2020-11-27,NC,-9.1
2020-11-28,NC,-9.1
2020-11-29,NC,-9.1
2020-11-30,NC,-8.9
2020-12-01,NC,-8.9
2020-12-02,NC,-8.7
2020-12-03,NC,-8.6
2020-12-04,NC,-8.5
2020-12-05,NC,-8.5
2020-12-06,NC,-8.5
2020-12-07,NC,-8.5
2020-12-08,NC,-8.5
2020-12-09,NC,-8.4
2020-12-10,NC,-8.3
2020-12-11,NC,-8
2020-02-01,ND,0
2020-02-02,ND,-0.1
2020-02-03,ND,-0.2
2020-02-04,ND,-0.5
2020-02-05,ND,-0.6
2020-02-06,ND,-0.6
2020-02-07,ND,-1.2
2020-02-08,ND,-1.0999999999999999
2020-02-09,ND,-1.0999999999999999
2020-02-10,ND,-1.4000000000000001
2020-02-11,ND,-1.3
2020-02-12,ND,-1.2
2020-02-13,ND,-1.5
2020-02-14,ND,-1.6
2020-02-15,ND,-1.9
2020-02-16,ND,-2
2020-02-17,ND,-2.1
2020-02-18,ND,-2.1999999999999997
2020-02-19,ND,-2.4
2020-02-20,ND,-2.4
2020-02-21,ND,-2.4
2020-02-22,ND,-2.4
2020-02-23,ND,-2.6
2020-02-24,ND,-2.7
2020-02-25,ND,-2.7
2020-02-26,ND,-2.8000000000000003
2020-02-27,ND,-2.8000000000000003
2020-02-28,ND,-2.6
2020-02-29,ND,-2
2020-03-01,ND,-1.4000000000000001
2020-03-02,ND,-1
2020-03-03,ND,-0.5
2020-03-04,ND,0.1
2020-03-05,ND,0.3
2020-03-06,ND,0.3
2020-03-07,ND,-0.2
2020-03-08,ND,-0.5
2020-03-09,ND,-0.8999999999999999
2020-03-10,ND,-1.2
2020-03-11,ND,-1.7000000000000002
2020-03-12,ND,-1.9
2020-03-13,ND,-2.1999999999999997
2020-03-14,ND,-2.4
2020-03-15,ND,-2.7
2020-03-16,ND,-3.2
2020-03-17,ND,-3.9
2020-03-18,ND,-4.3999999999999995
2020-03-19,ND,-5.2
2020-03-20,ND,-6
2020-03-21,ND,-7.1
2020-03-22,ND,-8.200000000000001
2020-03-23,ND,-9.4
2020-03-24,ND,-10.5
2020-03-25,ND,-12
2020-03-26,ND,-13.5
2020-03-27,ND,-15.299999999999999
2020-03-28,ND,-16.8
2020-03-29,ND,-18.4
2020-03-30,ND,-19.5
2020-03-31,ND,-20.7
2020-04-01,ND,-21.7
2020-04-02,ND,-23
2020-04-03,ND,-24
2020-04-04,ND,-25.4
2020-04-05,ND,-26.8
2020-04-06,ND,-28.4
2020-04-07,ND,-30
2020-04-08,ND,-31.2
2020-04-09,ND,-32.1
2020-04-10,ND,-33.1
2020-04-11,ND,-33.7
2020-04-12,ND,-34.5
2020-04-13,ND,-35.3
2020-04-14,ND,-35.9
2020-04-15,ND,-36.4
2020-04-16,ND,-36.9
2020-04-17,ND,-37.3
2020-04-18,ND,-37.8
2020-04-19,ND,-37.8
2020-04-20,ND,-37.5
2020-04-21,ND,-37.5
2020-04-22,ND,-37.8
2020-04-23,ND,-38.3
2020-04-24,ND,-38.6
2020-04-25,ND,-38.6
2020-04-26,ND,-39.2
2020-04-27,ND,-39.7
2020-04-28,ND,-39.800000000000004
2020-04-29,ND,-40
2020-04-30,ND,-39.900000000000006
2020-05-01,ND,-39.6
2020-05-02,ND,-39.6
2020-05-03,ND,-39.2
2020-05-04,ND,-39.1
2020-05-05,ND,-38.9
2020-05-06,ND,-38.9
2020-05-07,ND,-39
2020-05-08,ND,-38.9
2020-05-09,ND,-38.6
2020-05-10,ND,-38.5
2020-05-11,ND,-38.6
2020-05-12,ND,-38.800000000000004
2020-05-13,ND,-38.9
2020-05-14,ND,-38.800000000000004
2020-05-15,ND,-38.4
2020-05-16,ND,-38.1
2020-05-17,ND,-37.6
2020-05-18,ND,-36.9
2020-05-19,ND,-36.199999999999996
2020-05-20,ND,-35.3
2020-05-21,ND,-34.300000000000004
2020-05-22,ND,-33.900000000000006
2020-05-23,ND,-34
2020-05-24,ND,-34.2
2020-05-25,ND,-34.300000000000004
2020-05-26,ND,-34.4
2020-05-27,ND,-34.4
2020-05-28,ND,-34.699999999999996
2020-05-29,ND,-34.699999999999996
2020-05-30,ND,-34.4
2020-05-31,ND,-33.800000000000004
2020-06-01,ND,-33.300000000000004
2020-06-02,ND,-33.1
2020-06-03,ND,-32.7
2020-06-04,ND,-32.2
2020-06-05,ND,-31.900000000000002
2020-06-06,ND,-31.4
2020-06-07,ND,-31.1
2020-06-08,ND,-30.9
2020-06-09,ND,-30.5
2020-06-10,ND,-30.4
2020-06-11,ND,-30.5
2020-06-12,ND,-30.4
2020-06-13,ND,-30.2
2020-06-14,ND,-29.799999999999997
2020-06-15,ND,-29.4
2020-06-16,ND,-28.799999999999997
2020-06-17,ND,-28.199999999999996
2020-06-18,ND,-27.1
2020-06-19,ND,-26
2020-06-20,ND,-25.5
2020-06-21,ND,-25
2020-06-22,ND,-24.5
2020-06-23,ND,-24.4
2020-06-24,ND,-24.099999999999998
2020-06-25,ND,-24.099999999999998
2020-06-26,ND,-24.099999999999998
2020-06-27,ND,-23.7
2020-06-28,ND,-23.200000000000003
2020-06-29,ND,-22.6
2020-06-30,ND,-22.1
2020-07-01,ND,-21.6
2020-07-02,ND,-21.3
2020-07-03,ND,-20.7
2020-07-04,ND,-20.5
2020-07-05,ND,-20.5
2020-07-06,ND,-20.599999999999998
2020-07-07,ND,-20.5
2020-07-08,ND,-20.4
2020-07-09,ND,-20.1
2020-07-10,ND,-20
2020-07-11,ND,-19.8
2020-07-12,ND,-19.7
2020-07-13,ND,-19.5
2020-07-14,ND,-19.2
2020-07-15,ND,-18.9
2020-07-16,ND,-18.7
2020-07-17,ND,-18.5
2020-07-18,ND,-18.3
2020-07-19,ND,-17.9
2020-07-20,ND,-17.5
2020-07-21,ND,-17.2
2020-07-22,ND,-16.8
2020-07-23,ND,-16.6
2020-07-24,ND,-16.3
2020-07-25,ND,-15.9
2020-07-26,ND,-15.5
2020-07-27,ND,-15.2
2020-07-28,ND,-15.2
2020-07-29,ND,-14.899999999999999
2020-07-30,ND,-14.399999999999999
2020-07-31,ND,-14.099999999999998
2020-08-01,ND,-14.000000000000002
2020-08-02,ND,-13.900000000000002
2020-08-03,ND,-13.900000000000002
2020-08-04,ND,-13.600000000000001
2020-08-05,ND,-13.5
2020-08-06,ND,-13.700000000000001
2020-08-07,ND,-14.000000000000002
2020-08-08,ND,-14.499999999999998
2020-08-09,ND,-14.899999999999999
2020-08-10,ND,-15.2
2020-08-11,ND,-15.7
2020-08-12,ND,-16.400000000000002
2020-08-13,ND,-17.1
2020-08-14,ND,-17.599999999999998
2020-08-15,ND,-17.9
2020-08-16,ND,-18
2020-08-17,ND,-18.099999999999998
2020-08-18,ND,-18.2
2020-08-19,ND,-18
2020-08-20,ND,-17.7
2020-08-21,ND,-17.599999999999998
2020-08-22,ND,-17.299999999999997
2020-08-23,ND,-17.2
2020-08-24,ND,-17.2
2020-08-25,ND,-17.1
2020-08-26,ND,-17
2020-08-27,ND,-17.1
2020-08-28,ND,-17.1
2020-08-29,ND,-17.2
2020-08-30,ND,-17
2020-08-31,ND,-16.900000000000002
2020-09-01,ND,-16.7
2020-09-02,ND,-16.6
2020-09-03,ND,-16.400000000000002
2020-09-04,ND,-16.3
2020-09-05,ND,-16.1
2020-09-06,ND,-16.1
2020-09-07,ND,-16
2020-09-08,ND,-15.9
2020-09-09,ND,-15.8
2020-09-10,ND,-15.5
2020-09-11,ND,-15.2
2020-09-12,ND,-15
2020-09-13,ND,-14.799999999999999
2020-09-14,ND,-14.6
2020-09-15,ND,-14.299999999999999
2020-09-16,ND,-13.900000000000002
2020-09-17,ND,-13.700000000000001
2020-09-18,ND,-13.700000000000001
2020-09-19,ND,-13.3
2020-09-20,ND,-13.100000000000001
2020-09-21,ND,-13.100000000000001
2020-09-22,ND,-13
2020-09-23,ND,-12.9
2020-09-24,ND,-12.9
2020-09-25,ND,-12.8
2020-09-26,ND,-12.9
2020-09-27,ND,-12.8
2020-09-28,ND,-12.4
2020-09-29,ND,-12.3
2020-09-30,ND,-12.2
2020-10-01,ND,-12.3
2020-10-02,ND,-12.3
2020-10-03,ND,-12.2
2020-10-04,ND,-12.4
2020-10-05,ND,-12.9
2020-10-06,ND,-13.3
2020-10-07,ND,-13.4
2020-10-08,ND,-13.5
2020-10-09,ND,-13.600000000000001
2020-10-10,ND,-13.8
2020-10-11,ND,-13.4
2020-10-12,ND,-13.200000000000001
2020-10-13,ND,-12.6
2020-10-14,ND,-12.4
2020-10-15,ND,-11.899999999999999
2020-10-16,ND,-11.799999999999999
2020-10-17,ND,-11.200000000000001
2020-10-18,ND,-11.3
2020-10-19,ND,-11.200000000000001
2020-10-20,ND,-11.4
2020-10-21,ND,-11.200000000000001
2020-10-22,ND,-11.1
2020-10-23,ND,-10.8
2020-10-24,ND,-10.5
2020-10-25,ND,-10.2
2020-10-26,ND,-10
2020-10-27,ND,-9.9
2020-10-28,ND,-9.9
2020-10-29,ND,-9.700000000000001
2020-10-30,ND,-9.3
2020-10-31,ND,-9.2
2020-11-01,ND,-9
2020-11-02,ND,-8.6
2020-11-03,ND,-8.200000000000001
2020-11-04,ND,-8.1
2020-11-05,ND,-8
2020-11-06,ND,-7.9
2020-11-07,ND,-7.6
2020-11-08,ND,-7.3999999999999995
2020-11-09,ND,-7.1
2020-11-10,ND,-6.800000000000001
2020-11-11,ND,-6.3
2020-11-12,ND,-5.8999999999999995
2020-11-13,ND,-5.5
2020-11-14,ND,-5.7
2020-11-15,ND,-5.8999999999999995
2020-11-16,ND,-6
2020-11-17,ND,-5.8999999999999995
2020-11-18,ND,-5.8999999999999995
2020-11-19,ND,-5.800000000000001
2020-11-20,ND,-5.8999999999999995
2020-11-21,ND,-5.5
2020-11-22,ND,-5.1
2020-11-23,ND,-4.8
2020-11-24,ND,-4.6
2020-11-25,ND,-4.6
2020-11-26,ND,-4.5
2020-11-27,ND,-4.2
2020-11-28,ND,-4.3
2020-11-29,ND,-4.5
2020-11-30,ND,-4.8
2020-12-01,ND,-4.8
2020-12-02,ND,-4.6
2020-12-03,ND,-4.6
2020-12-04,ND,-4.8
2020-12-05,ND,-4.3999999999999995
2020-12-06,ND,-4
2020-12-07,ND,-3.4000000000000004
2020-12-08,ND,-3.2
2020-12-09,ND,-3
2020-12-10,ND,-3.6999999999999997
2020-12-11,ND,-3.6999999999999997
2020-02-01,NE,0
2020-02-02,NE,-0.1
2020-02-03,NE,-0
2020-02-04,NE,-0.4
2020-02-05,NE,-0.4
2020-02-06,NE,-0.5
2020-02-07,NE,-1
2020-02-08,NE,-1.3
2020-02-09,NE,-1.5
2020-02-10,NE,-2
2020-02-11,NE,-2
2020-02-12,NE,-2
2020-02-13,NE,-2
2020-02-14,NE,-2
2020-02-15,NE,-2.3
2020-02-16,NE,-2.4
2020-02-17,NE,-2.5
2020-02-18,NE,-2.4
2020-02-19,NE,-2.7
2020-02-20,NE,-2.8000000000000003
2020-02-21,NE,-2.7
2020-02-22,NE,-2.5
2020-02-23,NE,-2.4
2020-02-24,NE,-2.3
2020-02-25,NE,-2.3
2020-02-26,NE,-2.1999999999999997
2020-02-27,NE,-2.1999999999999997
2020-02-28,NE,-2.1999999999999997
2020-02-29,NE,-2
2020-03-01,NE,-2
2020-03-02,NE,-2
2020-03-03,NE,-2.1
2020-03-04,NE,-2.1
2020-03-05,NE,-2.6
2020-03-06,NE,-3.3000000000000003
2020-03-07,NE,-3.8
2020-03-08,NE,-4.3
2020-03-09,NE,-4.9
2020-03-10,NE,-5.3
2020-03-11,NE,-5.800000000000001
2020-03-12,NE,-5.8999999999999995
2020-03-13,NE,-6.2
2020-03-14,NE,-6.5
2020-03-15,NE,-6.800000000000001
2020-03-16,NE,-7.1
2020-03-17,NE,-7.7
2020-03-18,NE,-8.200000000000001
2020-03-19,NE,-8.799999999999999
2020-03-20,NE,-9.4
2020-03-21,NE,-10.6
2020-03-22,NE,-11.600000000000001
2020-03-23,NE,-12.7
2020-03-24,NE,-13.900000000000002
2020-03-25,NE,-14.899999999999999
2020-03-26,NE,-15.8
2020-03-27,NE,-16.900000000000002
2020-03-28,NE,-17.5
2020-03-29,NE,-18.3
2020-03-30,NE,-18.9
2020-03-31,NE,-19.3
2020-04-01,NE,-20.1
2020-04-02,NE,-21.2
2020-04-03,NE,-21.9
2020-04-04,NE,-23.1
2020-04-05,NE,-24.3
2020-04-06,NE,-25.5
2020-04-07,NE,-26.700000000000003
2020-04-08,NE,-27.700000000000003
2020-04-09,NE,-28.599999999999998
2020-04-10,NE,-29.599999999999998
2020-04-11,NE,-30.2
2020-04-12,NE,-30.7
2020-04-13,NE,-31.4
2020-04-14,NE,-32
2020-04-15,NE,-32.4
2020-04-16,NE,-32.6
2020-04-17,NE,-32.9
2020-04-18,NE,-33.1
2020-04-19,NE,-33.300000000000004
2020-04-20,NE,-33.4
2020-04-21,NE,-33.4
2020-04-22,NE,-33.6
2020-04-23,NE,-34.2
2020-04-24,NE,-34.9
2020-04-25,NE,-34.9
2020-04-26,NE,-35
2020-04-27,NE,-35
2020-04-28,NE,-35.099999999999994
2020-04-29,NE,-35
2020-04-30,NE,-34.5
2020-05-01,NE,-33.900000000000006
2020-05-02,NE,-33.900000000000006
2020-05-03,NE,-33.800000000000004
2020-05-04,NE,-33.7
2020-05-05,NE,-33.6
2020-05-06,NE,-33.7
2020-05-07,NE,-33.7
2020-05-08,NE,-33.5
2020-05-09,NE,-33.2
2020-05-10,NE,-32.800000000000004
2020-05-11,NE,-32.6
2020-05-12,NE,-32.4
2020-05-13,NE,-32.6
2020-05-14,NE,-32.5
2020-05-15,NE,-32.2
2020-05-16,NE,-31.900000000000002
2020-05-17,NE,-31.7
2020-05-18,NE,-31.5
2020-05-19,NE,-31.4
2020-05-20,NE,-30.8
2020-05-21,NE,-30.2
2020-05-22,NE,-30
2020-05-23,NE,-30
2020-05-24,NE,-29.9
2020-05-25,NE,-29.7
2020-05-26,NE,-29.5
2020-05-27,NE,-29.2
2020-05-28,NE,-29.2
2020-05-29,NE,-28.9
2020-05-30,NE,-28.4
2020-05-31,NE,-28.000000000000004
2020-06-01,NE,-27.700000000000003
2020-06-02,NE,-27.400000000000002
2020-06-03,NE,-27.200000000000003
2020-06-04,NE,-27
2020-06-05,NE,-27.200000000000003
2020-06-06,NE,-27.400000000000002
2020-06-07,NE,-27.700000000000003
2020-06-08,NE,-27.900000000000002
2020-06-09,NE,-28.000000000000004
2020-06-10,NE,-28.299999999999997
2020-06-11,NE,-28.499999999999996
2020-06-12,NE,-28.299999999999997
2020-06-13,NE,-27.700000000000003
2020-06-14,NE,-27.200000000000003
2020-06-15,NE,-26.8
2020-06-16,NE,-26.3
2020-06-17,NE,-25.900000000000002
2020-06-18,NE,-25.4
2020-06-19,NE,-24.9
2020-06-20,NE,-24.8
2020-06-21,NE,-24.3
2020-06-22,NE,-23.799999999999997
2020-06-23,NE,-23.799999999999997
2020-06-24,NE,-23.400000000000002
2020-06-25,NE,-23.1
2020-06-26,NE,-22.900000000000002
2020-06-27,NE,-21.9
2020-06-28,NE,-20.9
2020-06-29,NE,-19.7
2020-06-30,NE,-18.6
2020-07-01,NE,-17.8
2020-07-02,NE,-16.8
2020-07-03,NE,-15.8
2020-07-04,NE,-15.7
2020-07-05,NE,-15.9
2020-07-06,NE,-16.2
2020-07-07,NE,-16
2020-07-08,NE,-15.8
2020-07-09,NE,-15.6
2020-07-10,NE,-15.2
2020-07-11,NE,-15
2020-07-12,NE,-14.7
2020-07-13,NE,-14.299999999999999
2020-07-14,NE,-14.000000000000002
2020-07-15,NE,-13.700000000000001
2020-07-16,NE,-13.5
2020-07-17,NE,-13.5
2020-07-18,NE,-13.5
2020-07-19,NE,-13.4
2020-07-20,NE,-13.3
2020-07-21,NE,-13.3
2020-07-22,NE,-13.200000000000001
2020-07-23,NE,-13
2020-07-24,NE,-12.6
2020-07-25,NE,-12.3
2020-07-26,NE,-12.1
2020-07-27,NE,-11.799999999999999
2020-07-28,NE,-11.600000000000001
2020-07-29,NE,-11.3
2020-07-30,NE,-10.8
2020-07-31,NE,-10.7
2020-08-01,NE,-10.6
2020-08-02,NE,-10.6
2020-08-03,NE,-10.5
2020-08-04,NE,-10.4
2020-08-05,NE,-10.2
2020-08-06,NE,-10.4
2020-08-07,NE,-10.4
2020-08-08,NE,-10.4
2020-08-09,NE,-10.4
2020-08-10,NE,-10.4
2020-08-11,NE,-10.2
2020-08-12,NE,-10.299999999999999
2020-08-13,NE,-10.6
2020-08-14,NE,-10.9
2020-08-15,NE,-11.1
2020-08-16,NE,-11.3
2020-08-17,NE,-11.600000000000001
2020-08-18,NE,-11.899999999999999
2020-08-19,NE,-12
2020-08-20,NE,-11.899999999999999
2020-08-21,NE,-11.700000000000001
2020-08-22,NE,-11.5
2020-08-23,NE,-11.1
2020-08-24,NE,-10.7
2020-08-25,NE,-10.299999999999999
2020-08-26,NE,-9.9
2020-08-27,NE,-9.8
2020-08-28,NE,-9.8
2020-08-29,NE,-9.700000000000001
2020-08-30,NE,-9.8
2020-08-31,NE,-9.8
2020-09-01,NE,-9.8
2020-09-02,NE,-10
2020-09-03,NE,-9.700000000000001
2020-09-04,NE,-9.4
2020-09-05,NE,-9.5
2020-09-06,NE,-9.6
2020-09-07,NE,-9.9
2020-09-08,NE,-10.2
2020-09-09,NE,-10.4
2020-09-10,NE,-10.4
2020-09-11,NE,-10.5
2020-09-12,NE,-10.299999999999999
2020-09-13,NE,-10.299999999999999
2020-09-14,NE,-10.2
2020-09-15,NE,-9.8
2020-09-16,NE,-9.5
2020-09-17,NE,-9.3
2020-09-18,NE,-8.9
2020-09-19,NE,-8.4
2020-09-20,NE,-7.8
2020-09-21,NE,-7.3
2020-09-22,NE,-6.9
2020-09-23,NE,-6.5
2020-09-24,NE,-6.1
2020-09-25,NE,-5.800000000000001
2020-09-26,NE,-5.7
2020-09-27,NE,-5.6000000000000005
2020-09-28,NE,-5.1
2020-09-29,NE,-4.8
2020-09-30,NE,-4.5
2020-10-01,NE,-4.3999999999999995
2020-10-02,NE,-4.3
2020-10-03,NE,-4.2
2020-10-04,NE,-4.2
2020-10-05,NE,-4.3999999999999995
2020-10-06,NE,-4.3999999999999995
2020-10-07,NE,-4.3
2020-10-08,NE,-4.2
2020-10-09,NE,-3.9
2020-10-10,NE,-3.5999999999999996
2020-10-11,NE,-3.2
2020-10-12,NE,-2.8000000000000003
2020-10-13,NE,-2.3
2020-10-14,NE,-2.1
2020-10-15,NE,-1.7999999999999998
2020-10-16,NE,-1.7999999999999998
2020-10-17,NE,-1.4000000000000001
2020-10-18,NE,-1.4000000000000001
2020-10-19,NE,-1.3
2020-10-20,NE,-1.3
2020-10-21,NE,-1.3
2020-10-22,NE,-1.3
2020-10-23,NE,-1.2
2020-10-24,NE,-1.4000000000000001
2020-10-25,NE,-1.4000000000000001
2020-10-26,NE,-1.4000000000000001
2020-10-27,NE,-1.7000000000000002
2020-10-28,NE,-1.9
2020-10-29,NE,-1.9
2020-10-30,NE,-1.9
2020-10-31,NE,-1.7999999999999998
2020-11-01,NE,-1.7999999999999998
2020-11-02,NE,-1.9
2020-11-03,NE,-1.7000000000000002
2020-11-04,NE,-1.5
2020-11-05,NE,-1.4000000000000001
2020-11-06,NE,-1.4000000000000001
2020-11-07,NE,-1.3
2020-11-08,NE,-1.3
2020-11-09,NE,-1.2
2020-11-10,NE,-1.4000000000000001
2020-11-11,NE,-1.5
2020-11-12,NE,-1.3
2020-11-13,NE,-1.0999999999999999
2020-11-14,NE,-1.2
2020-11-15,NE,-1.0999999999999999
2020-11-16,NE,-1
2020-11-17,NE,-0.5
2020-11-18,NE,-0
2020-11-19,NE,0.4
2020-11-20,NE,0.8
2020-11-21,NE,1.3
2020-11-22,NE,1.7000000000000002
2020-11-23,NE,2.1
2020-11-24,NE,2.1999999999999997
2020-11-25,NE,2.1999999999999997
2020-11-26,NE,2.1999999999999997
2020-11-27,NE,2.3
2020-11-28,NE,2.4
2020-11-29,NE,2.6
2020-11-30,NE,2.8000000000000003
2020-12-01,NE,3
2020-12-02,NE,3.1
2020-12-03,NE,3.1
2020-12-04,NE,2.8000000000000003
2020-12-05,NE,2.7
2020-12-06,NE,2.4
2020-12-07,NE,2.1999999999999997
2020-12-08,NE,2.1
2020-12-09,NE,2
2020-12-10,NE,1.9
2020-12-11,NE,2
2020-02-01,NH,0
2020-02-02,NH,-0.2
2020-02-03,NH,-0.4
2020-02-04,NH,-1
2020-02-05,NH,-1.3
2020-02-06,NH,-1.6
2020-02-07,NH,-2.1999999999999997
2020-02-08,NH,-2.1
2020-02-09,NH,-2.3
2020-02-10,NH,-2.6
2020-02-11,NH,-2.6
2020-02-12,NH,-2.6
2020-02-13,NH,-2.8000000000000003
2020-02-14,NH,-3.2
2020-02-15,NH,-3.5999999999999996
2020-02-16,NH,-3.8
2020-02-17,NH,-4.1000000000000005
2020-02-18,NH,-4.1000000000000005
2020-02-19,NH,-4.2
2020-02-20,NH,-4.2
2020-02-21,NH,-4.2
2020-02-22,NH,-4.1000000000000005
2020-02-23,NH,-4
2020-02-24,NH,-4
2020-02-25,NH,-4.1000000000000005
2020-02-26,NH,-4.1000000000000005
2020-02-27,NH,-4.1000000000000005
2020-02-28,NH,-4
2020-02-29,NH,-3.9
2020-03-01,NH,-4
2020-03-02,NH,-3.8
2020-03-03,NH,-4
2020-03-04,NH,-3.9
2020-03-05,NH,-4
2020-03-06,NH,-4.1000000000000005
2020-03-07,NH,-4.3
2020-03-08,NH,-4.5
2020-03-09,NH,-4.8
2020-03-10,NH,-4.8
2020-03-11,NH,-5.1
2020-03-12,NH,-5.2
2020-03-13,NH,-5.6000000000000005
2020-03-14,NH,-5.7
2020-03-15,NH,-6
2020-03-16,NH,-6.3
2020-03-17,NH,-6.800000000000001
2020-03-18,NH,-7.5
2020-03-19,NH,-8.5
2020-03-20,NH,-9.700000000000001
2020-03-21,NH,-11.4
2020-03-22,NH,-13
2020-03-23,NH,-14.7
2020-03-24,NH,-16.5
2020-03-25,NH,-18.3
2020-03-26,NH,-20
2020-03-27,NH,-21.7
2020-03-28,NH,-22.900000000000002
2020-03-29,NH,-24.3
2020-03-30,NH,-25.4
2020-03-31,NH,-26.6
2020-04-01,NH,-27.800000000000004
2020-04-02,NH,-29.099999999999998
2020-04-03,NH,-30.2
2020-04-04,NH,-31.8
2020-04-05,NH,-33.2
2020-04-06,NH,-34.599999999999994
2020-04-07,NH,-35.8
2020-04-08,NH,-36.9
2020-04-09,NH,-37.7
2020-04-10,NH,-38.6
2020-04-11,NH,-39
2020-04-12,NH,-39.5
2020-04-13,NH,-40.1
2020-04-14,NH,-40.5
2020-04-15,NH,-40.8
2020-04-16,NH,-41.199999999999996
2020-04-17,NH,-41.4
2020-04-18,NH,-41.699999999999996
2020-04-19,NH,-41.8
2020-04-20,NH,-41.9
2020-04-21,NH,-42.1
2020-04-22,NH,-42.3
2020-04-23,NH,-42.699999999999996
2020-04-24,NH,-43
2020-04-25,NH,-43.1
2020-04-26,NH,-43.2
2020-04-27,NH,-43.2
2020-04-28,NH,-43.3
2020-04-29,NH,-43.3
2020-04-30,NH,-43.1
2020-05-01,NH,-42.9
2020-05-02,NH,-42.9
2020-05-03,NH,-42.9
2020-05-04,NH,-42.9
2020-05-05,NH,-42.9
2020-05-06,NH,-42.8
2020-05-07,NH,-42.8
2020-05-08,NH,-42.6
2020-05-09,NH,-42.199999999999996
2020-05-10,NH,-41.9
2020-05-11,NH,-41.6
2020-05-12,NH,-41.5
2020-05-13,NH,-41.4
2020-05-14,NH,-40.9
2020-05-15,NH,-40.400000000000006
2020-05-16,NH,-40.1
2020-05-17,NH,-39.800000000000004
2020-05-18,NH,-39.4
2020-05-19,NH,-39
2020-05-20,NH,-38.5
2020-05-21,NH,-38
2020-05-22,NH,-38
2020-05-23,NH,-38
2020-05-24,NH,-38
2020-05-25,NH,-38.1
2020-05-26,NH,-38
2020-05-27,NH,-37.9
2020-05-28,NH,-38.2
2020-05-29,NH,-37.8
2020-05-30,NH,-37.2
2020-05-31,NH,-36.6
2020-06-01,NH,-36.1
2020-06-02,NH,-35.5
2020-06-03,NH,-34.9
2020-06-04,NH,-34.4
2020-06-05,NH,-34.2
2020-06-06,NH,-34.2
2020-06-07,NH,-34.300000000000004
2020-06-08,NH,-34.300000000000004
2020-06-09,NH,-34.300000000000004
2020-06-10,NH,-34.300000000000004
2020-06-11,NH,-34.300000000000004
2020-06-12,NH,-34.4
2020-06-13,NH,-34
2020-06-14,NH,-33.7
2020-06-15,NH,-33.5
2020-06-16,NH,-33.1
2020-06-17,NH,-32.7
2020-06-18,NH,-32.2
2020-06-19,NH,-31.7
2020-06-20,NH,-31.5
2020-06-21,NH,-30.9
2020-06-22,NH,-30.3
2020-06-23,NH,-30.2
2020-06-24,NH,-30
2020-06-25,NH,-29.799999999999997
2020-06-26,NH,-29.7
2020-06-27,NH,-28.999999999999996
2020-06-28,NH,-28.4
2020-06-29,NH,-27.700000000000003
2020-06-30,NH,-26.8
2020-07-01,NH,-26.3
2020-07-02,NH,-25.8
2020-07-03,NH,-25.1
2020-07-04,NH,-25.1
2020-07-05,NH,-25.1
2020-07-06,NH,-25.2
2020-07-07,NH,-25
2020-07-08,NH,-24.6
2020-07-09,NH,-24.099999999999998
2020-07-10,NH,-23.7
2020-07-11,NH,-23.1
2020-07-12,NH,-22.7
2020-07-13,NH,-22.400000000000002
2020-07-14,NH,-22.2
2020-07-15,NH,-21.9
2020-07-16,NH,-21.7
2020-07-17,NH,-21.6
2020-07-18,NH,-21.3
2020-07-19,NH,-21
2020-07-20,NH,-20.7
2020-07-21,NH,-20.1
2020-07-22,NH,-19.8
2020-07-23,NH,-19.3
2020-07-24,NH,-18.8
2020-07-25,NH,-18.4
2020-07-26,NH,-18.099999999999998
2020-07-27,NH,-17.9
2020-07-28,NH,-17.9
2020-07-29,NH,-17.7
2020-07-30,NH,-17.4
2020-07-31,NH,-17.299999999999997
2020-08-01,NH,-17.299999999999997
2020-08-02,NH,-17.299999999999997
2020-08-03,NH,-17.299999999999997
2020-08-04,NH,-17.1
2020-08-05,NH,-16.900000000000002
2020-08-06,NH,-17
2020-08-07,NH,-17.299999999999997
2020-08-08,NH,-17.5
2020-08-09,NH,-17.7
2020-08-10,NH,-17.9
2020-08-11,NH,-18
